SIM CODE  	DATE      	ORG SOIL N     	PROF SOIL NO3  	PROF SOIL NH4  	MINERALIZATION 	IMMOBILIZATION 	NET MINERALIZ  	NH4 NITRIFICAT 	N2O FROM NITRIF	NH4 VOLATILIZ  	NO3 DENITRIF   	N2O FROM DENIT 	NO3 LEACHING   	NH4 LEACHING   
-         	YYYY-MM-DD	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        	kg N/ha        
RenoT0Control	2007-11-21	4942.345634    	9.250679       	2.104450       	0.043308       	-0.020342      	0.022966       	0.037003       	0.000093       	0.000220       	0.000048       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-22	4942.332024    	9.273083       	2.106738       	0.047427       	-0.022310      	0.025117       	0.040093       	0.000100       	0.000277       	0.000049       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-11-23	4942.316919    	9.297669       	2.109642       	0.052887       	-0.024927      	0.027960       	0.044021       	0.000110       	0.000272       	0.000088       	0.000001       	0.000000       	0.000000       
RenoT0Control	2007-11-24	4942.298916    	9.313350       	2.115101       	0.063471       	-0.029998      	0.033472       	0.049293       	0.000123       	0.000450       	0.000348       	0.000005       	0.011410       	0.000000       
RenoT0Control	2007-11-25	4942.279917    	9.319907       	2.120349       	0.067219       	-0.031815      	0.035404       	0.052701       	0.000132       	0.000472       	0.000164       	0.000002       	0.022833       	0.000000       
RenoT0Control	2007-11-26	4942.261558    	9.306648       	2.125061       	0.063972       	-0.030097      	0.033875       	0.050854       	0.000127       	0.000413       	0.000095       	0.000001       	0.041786       	0.000000       
RenoT0Control	2007-11-27	4942.247987    	9.267957       	2.128907       	0.045442       	-0.021030      	0.024412       	0.036595       	0.000091       	0.000324       	0.000067       	0.000001       	0.058774       	0.000000       
RenoT0Control	2007-11-28	4942.231704    	9.258797       	2.132141       	0.053049       	-0.024264      	0.028785       	0.043463       	0.000109       	0.000284       	0.000062       	0.000001       	0.034258       	0.000000       
RenoT0Control	2007-11-29	4942.216784    	9.260812       	2.135156       	0.049003       	-0.022492      	0.026510       	0.040231       	0.000101       	0.000281       	0.000060       	0.000001       	0.021038       	0.000000       
RenoT0Control	2007-11-30	4942.202028    	9.268068       	2.137827       	0.047343       	-0.021508      	0.025836       	0.039256       	0.000098       	0.000227       	0.000056       	0.000001       	0.015528       	0.000000       
RenoT0Control	2007-12-01	4942.189314    	9.274845       	2.140209       	0.039864       	-0.017919      	0.021945       	0.033246       	0.000083       	0.000230       	0.000052       	0.000001       	0.012421       	0.000000       
RenoT0Control	2007-12-02	4942.171876    	9.300225       	2.142049       	0.055376       	-0.025042      	0.030334       	0.046339       	0.000116       	0.000498       	0.000054       	0.000001       	0.002446       	0.000000       
RenoT0Control	2007-12-03	4942.150859    	9.335147       	2.141600       	0.068861       	-0.031580      	0.037281       	0.057736       	0.000144       	0.002602       	0.000061       	0.000001       	0.000000       	0.000000       
RenoT0Control	2007-12-04	4942.133295    	9.363427       	2.143040       	0.056745       	-0.025863      	0.030881       	0.047729       	0.000119       	0.000981       	0.000061       	0.000001       	0.000000       	0.000000       
RenoT0Control	2007-12-05	4942.116742    	9.389465       	2.144956       	0.051609       	-0.023144      	0.028466       	0.043705       	0.000109       	0.000344       	0.000058       	0.000001       	0.000000       	0.000000       
RenoT0Control	2007-12-06	4942.100472    	9.414959       	2.146571       	0.050013       	-0.022278      	0.027735       	0.042524       	0.000106       	0.000465       	0.000056       	0.000001       	0.000000       	0.000000       
RenoT0Control	2007-12-07	4942.086923    	9.435531       	2.148113       	0.040417       	-0.017739      	0.022678       	0.034538       	0.000086       	0.000425       	0.000052       	0.000001       	0.000000       	0.000000       
RenoT0Control	2007-12-08	4942.070054    	9.462266       	2.148380       	0.050456       	-0.022178      	0.028279       	0.043526       	0.000109       	0.001115       	0.000052       	0.000001       	0.000000       	0.000000       
RenoT0Control	2007-12-09	4942.056711    	9.482791       	2.149339       	0.039582       	-0.017326      	0.022256       	0.034143       	0.000085       	0.000637       	0.000050       	0.000001       	0.000000       	0.000000       
RenoT0Control	2007-12-10	4942.044559    	9.500953       	2.150309       	0.034436       	-0.014715      	0.019721       	0.029911       	0.000075       	0.000468       	0.000045       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-11	4942.032616    	9.518928       	2.151000       	0.033622       	-0.014317      	0.019305       	0.029343       	0.000073       	0.000523       	0.000043       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-12	4942.018696    	9.541005       	2.150710       	0.040009       	-0.017230      	0.022779       	0.035377       	0.000088       	0.000860       	0.000044       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-13	4942.006197    	9.560567       	2.150878       	0.035819       	-0.015401      	0.020418       	0.031682       	0.000079       	0.000566       	0.000043       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-14	4941.994896    	9.577728       	2.151233       	0.031358       	-0.013247      	0.018111       	0.027772       	0.000069       	0.000485       	0.000041       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-15	4941.985303    	9.591332       	2.151848       	0.025578       	-0.010557      	0.015021       	0.022195       	0.000055       	0.000710       	0.000037       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-16	4941.977638    	9.601502       	2.152805       	0.018913       	-0.007429      	0.011484       	0.016471       	0.000041       	0.000285       	0.000031       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-17	4941.970813    	9.610284       	2.153538       	0.016189       	-0.006185      	0.010004       	0.014081       	0.000035       	0.000427       	0.000027       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-18	4941.965359    	9.616954       	2.154398       	0.012376       	-0.004570      	0.007806       	0.010634       	0.000027       	0.000226       	0.000023       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-19	4941.959505    	9.624393       	2.155021       	0.013460       	-0.005024      	0.008436       	0.011733       	0.000029       	0.000323       	0.000021       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-20	4941.953630    	9.632124       	2.155579       	0.014048       	-0.005399      	0.008649       	0.012277       	0.000031       	0.000308       	0.000021       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-21	4941.947389    	9.640761       	2.155916       	0.015375       	-0.006033      	0.009342       	0.013571       	0.000034       	0.000312       	0.000021       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-22	4941.941494    	9.648666       	2.156499       	0.014362       	-0.005594      	0.008768       	0.012596       	0.000031       	0.000227       	0.000021       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-23	4941.934087    	9.659908       	2.156337       	0.019250       	-0.007823      	0.011427       	0.017444       	0.000044       	0.000281       	0.000023       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-12-24	4941.927410    	9.669680       	2.156370       	0.017212       	-0.006959      	0.010253       	0.015426       	0.000039       	0.000386       	0.000023       	0.000000       	0.000000       	0.000000       
