SIM CODE  	DATE      	CROP           	STAGE                  	THERMAL TIME   	CUM. BIOMASS   	AG BIOMASS     	ROOT BIOMASS   	FRAC INTERCEP  	TOTAL N        	AG N           	ROOT N         	AG N CONCN     	N FIXATION     	N ADDED        	N STRESS       	 WATER STRESS  	POTENTIAL TR   
-         	YYYY-MM-DD	-              	-                      	C-day          	Mg/ha          	Mg/ha          	Mg/ha          	-              	kg/ha          	kg/ha          	kg/ha          	g/kg           	kg/ha          	kg/ha          	%              	%              	mm/day         
RenoT0Control	2007-09-05	Maize          	REPRODUCTIVE_GROWTH    	1346.975000    	2.895784       	2.245094       	0.650689       	0.346725       	33.341301      	30.161902      	3.179398       	13.434581      	0.000000       	0.000000       	0.606751       	0.000000       	1.111973       
RenoT0Control	2007-09-06	Maize          	REPRODUCTIVE_GROWTH    	1357.675000    	2.925933       	2.273482       	0.652451       	0.344951       	33.615951      	30.426843      	3.189108       	13.383367      	0.000000       	0.000000       	0.605395       	0.000000       	1.192282       
RenoT0Control	2007-09-07	Maize          	REPRODUCTIVE_GROWTH    	1368.786111    	2.957344       	2.303085       	0.654259       	0.342935       	33.889645      	30.690978      	3.198667       	13.326029      	0.000000       	0.000000       	0.603431       	0.000000       	1.346007       
RenoT0Control	2007-09-08	Maize          	REPRODUCTIVE_GROWTH    	1381.036111    	2.987315       	2.331359       	0.655956       	0.340496       	34.156226      	30.948372      	3.207855       	13.274818      	0.000000       	0.000000       	0.601641       	0.000000       	1.147607       
RenoT0Control	2007-09-09	Maize          	REPRODUCTIVE_GROWTH    	1394.386111    	3.019369       	2.361631       	0.657738       	0.337553       	34.425845      	31.208834      	3.217011       	13.214951      	0.000000       	0.000000       	0.599781       	0.000000       	1.232576       
RenoT0Control	2007-09-10	Maize          	REPRODUCTIVE_GROWTH    	1409.336111    	3.054984       	2.395303       	0.659682       	0.333871       	34.701554      	31.475330      	3.226223       	13.140440      	0.000000       	0.000000       	0.598339       	-0.000000      	1.249309       
RenoT0Control	2007-09-11	Maize          	REPRODUCTIVE_GROWTH    	1423.186111    	3.085657       	2.424331       	0.661327       	0.330012       	34.964264      	31.729381      	3.234883       	13.087893      	0.000000       	0.000000       	0.597734       	0.000000       	1.151454       
RenoT0Control	2007-09-12	Maize          	REPRODUCTIVE_GROWTH    	1436.636111    	3.117438       	2.454435       	0.663004       	0.325811       	35.228850      	31.985360      	3.243490       	13.031661      	0.000000       	0.000000       	0.596556       	0.000000       	1.013993       
RenoT0Control	2007-09-13	Maize          	REPRODUCTIVE_GROWTH    	1449.636111    	3.145789       	2.481312       	0.664477       	0.321281       	35.474168      	32.222795      	3.251373       	12.986195      	0.000000       	0.000000       	0.595399       	0.000000       	0.974727       
RenoT0Control	2007-09-14	Maize          	REPRODUCTIVE_GROWTH    	1464.336111    	3.175407       	2.509416       	0.665991       	0.315590       	35.709251      	32.450432      	3.258819       	12.931468      	0.000000       	0.000000       	0.594020       	-0.000000      	0.972475       
RenoT0Control	2007-09-15	Maize          	REPRODUCTIVE_GROWTH    	1478.066667    	3.201365       	2.534067       	0.667298       	0.309608       	35.933984      	32.668135      	3.265849       	12.891583      	0.000000       	0.000000       	0.593214       	0.000000       	0.986368       
RenoT0Control	2007-09-16	Maize          	REPRODUCTIVE_GROWTH    	1492.866667    	3.228064       	2.559442       	0.668622       	0.302413       	36.160155      	32.887328      	3.272827       	12.849413      	0.000000       	0.000000       	0.592022       	-0.000000      	0.820721       
RenoT0Control	2007-09-17	Maize          	REPRODUCTIVE_GROWTH    	1508.266667    	3.254630       	2.584712       	0.669918       	0.293998       	36.412476      	33.131972      	3.280503       	12.818437      	0.000000       	0.000000       	0.590836       	0.000000       	0.740097       
RenoT0Control	2007-09-18	Maize          	REPRODUCTIVE_GROWTH    	1521.816667    	3.283515       	2.612207       	0.671308       	0.285647       	36.675039      	33.386638      	3.288401       	12.781009      	0.000000       	0.000000       	0.588780       	0.000000       	0.921038       
RenoT0Control	2007-09-19	Maize          	REPRODUCTIVE_GROWTH    	1531.516667    	3.308763       	2.636251       	0.672512       	0.279015       	36.921287      	33.625527      	3.295760       	12.755057      	0.000000       	0.000000       	0.586683       	0.000000       	0.767745       
RenoT0Control	2007-09-20	Maize          	REPRODUCTIVE_GROWTH    	1540.116667    	3.329874       	2.656364       	0.673511       	0.272689       	37.147444      	33.844964      	3.302480       	12.741089      	0.000000       	0.000000       	0.584231       	-0.000000      	0.596899       
RenoT0Control	2007-09-21	Maize          	REPRODUCTIVE_GROWTH    	1549.566667    	3.349787       	2.675343       	0.674444       	0.265280       	37.365491      	34.056577      	3.308914       	12.729799      	0.000000       	0.000000       	0.581329       	-0.000000      	0.595298       
RenoT0Control	2007-09-22	Maize          	REPRODUCTIVE_GROWTH    	1560.216667    	3.368549       	2.693233       	0.675316       	0.256332       	37.575879      	34.260809      	3.315071       	12.721069      	0.000000       	0.000000       	0.578272       	0.000000       	0.566460       
RenoT0Control	2007-09-23	Maize          	REPRODUCTIVE_GROWTH    	1572.716667    	3.388007       	2.711798       	0.676209       	0.244987       	37.788827      	34.467587      	3.321240       	12.710234      	0.000000       	0.000000       	0.575155       	0.000000       	0.617169       
RenoT0Control	2007-09-24	Maize          	REPRODUCTIVE_GROWTH    	1584.866667    	3.406227       	2.729190       	0.677037       	0.232926       	37.995003      	34.667845      	3.327158       	12.702613      	0.000000       	0.000000       	0.572129       	0.000000       	0.595549       
RenoT0Control	2007-09-25	Maize          	REPRODUCTIVE_GROWTH    	1595.666667    	3.425741       	2.747825       	0.677916       	0.221247       	38.207895      	34.874675      	3.333220       	12.691738      	0.000000       	0.000000       	0.569071       	0.000000       	0.595316       
RenoT0Control	2007-09-26	Maize          	REPRODUCTIVE_GROWTH    	1602.666667    	3.433641       	2.755371       	0.678270       	0.213094       	38.327710      	34.991092      	3.336618       	12.699229      	0.000000       	0.000000       	0.566126       	-0.000000      	0.172367       
RenoT0Control	2007-09-27	Maize          	REPRODUCTIVE_GROWTH    	1607.916667    	3.441358       	2.762744       	0.678614       	0.206687       	38.445482      	35.105536      	3.339946       	12.706766      	0.000000       	0.000000       	0.563140       	0.000000       	0.112559       
RenoT0Control	2007-09-28	Maize          	REPRODUCTIVE_GROWTH    	1615.266667    	3.454864       	2.775651       	0.679213       	0.197408       	38.621655      	35.276758      	3.344897       	12.709362      	0.000000       	0.000000       	0.560178       	-0.000000      	0.332381       
RenoT0Control	2007-09-29	Maize          	REPRODUCTIVE_GROWTH    	1624.316667    	3.469179       	2.789336       	0.679843       	0.185423       	38.801451      	35.451534      	3.349917       	12.709667      	0.000000       	0.000000       	0.557023       	0.000000       	0.315557       
RenoT0Control	2007-09-30	Maize          	REPRODUCTIVE_GROWTH    	1632.816667    	3.475797       	2.795664       	0.680133       	0.173490       	38.903816      	35.551058      	3.352759       	12.716497      	0.000000       	0.000000       	0.553906       	-0.000000      	0.164348       
RenoT0Control	2007-10-01	Maize          	REPRODUCTIVE_GROWTH    	1643.666667    	3.487221       	2.806593       	0.680628       	0.157422       	39.060523      	35.703450      	3.357073       	12.721279      	0.000000       	0.000000       	0.551177       	0.000000       	0.301651       
RenoT0Control	2007-10-02	Maize          	REPRODUCTIVE_GROWTH    	1654.666667    	3.497154       	2.816098       	0.681056       	0.139991       	39.202811      	35.841851      	3.360960       	12.727488      	0.000000       	0.000000       	0.548243       	0.000000       	0.298041       
RenoT0Control	2007-10-03	Maize          	REPRODUCTIVE_GROWTH    	1665.566667    	3.504544       	2.823173       	0.681371       	0.121531       	39.315713      	35.951693      	3.364020       	12.734499      	0.000000       	0.000000       	0.545336       	-0.000000      	0.203742       
RenoT0Control	2007-10-04	Maize          	REPRODUCTIVE_GROWTH    	1678.466667    	3.510881       	2.829242       	0.681640       	0.098248       	39.414643      	36.047968      	3.366676       	12.741212      	0.000000       	0.000000       	0.542729       	0.000000       	0.157831       
RenoT0Control	2007-10-05	Maize          	REPRODUCTIVE_GROWTH    	1691.666667    	3.515805       	2.833959       	0.681846       	0.072614       	39.492926      	36.124168      	3.368758       	12.746893      	0.000000       	0.000000       	0.540399       	-0.000000      	0.135387       
RenoT0Control	2007-10-06	Maize          	REPRODUCTIVE_GROWTH    	1705.216667    	3.519580       	2.837577       	0.682003       	0.044345       	39.553173      	36.182828      	3.370344       	12.751313      	0.000000       	0.000000       	0.538449       	0.000000       	0.075089       
RenoT0Control	2007-10-07	Maize          	REPRODUCTIVE_GROWTH    	1716.316667    	3.520900       	2.838842       	0.682058       	0.019509       	39.574304      	36.203407      	3.370897       	12.752877      	0.000000       	0.000000       	0.536896       	0.000000       	0.029372       
RenoT0Control	2007-10-08	Maize          	REPRODUCTIVE_GROWTH    	1727.516667    	3.520979       	2.838918       	0.682061       	0.001000       	39.575570      	36.204641      	3.370929       	12.752971      	0.000000       	0.000000       	0.536065       	0.000000       	0.001725       
RenoT0Control	2007-10-09	Maize          	REPRODUCTIVE_GROWTH    	1737.566667    	3.521048       	2.838984       	0.682064       	0.001000       	39.576669      	36.205712      	3.370958       	12.753053      	0.000000       	0.000000       	0.535771       	0.000000       	0.001796       
RenoT0Control	2007-10-10	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-11	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-12	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-13	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-14	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-15	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
RenoT0Control	2007-10-16	NO_CROP        	N/A                    	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       	0.000000       
